image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000267.jpg,6,42,6,3,1,1,0,1000,0.04244868457317352,0.47466723969680463,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000268.jpg,1,46,0,0,0,0,0,1000,0.0436941459774971,0.47521573922778987,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000269.jpg,5,31,3,2,2,0,0,1000,0.03845204785466194,0.4752880412581699,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000270.jpg,0,37,3,0,0,0,0,1000,0.037258248776197433,0.4756504780924716,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000271.jpg,0,46,3,0,0,0,0,1000,0.04375283047556877,0.47552485021786495,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000272.jpg,10,34,3,0,0,0,0,1000,0.043999798595905304,0.478881346828855,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000273.jpg,2,43,6,1,0,0,0,1000,0.03771008551120758,0.4784449588477366,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000274.jpg,0,49,5,0,0,0,0,1000,0.03660852089524269,0.4769613270848463,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000275.jpg,0,55,2,0,0,0,0,1000,0.039168085902929306,0.47597032346889373,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000276.jpg,0,61,2,0,0,0,0,1000,0.037756968289613724,0.4750521533073106,lowlight,none,0.0
